commodity,commodity_type,price,market,state,district,date
Mango,Fruits,186.48,Local Market,National Average,All,2025-06-14
Mango,Fruits,151.95,Wholesale Market,National Average,All,2025-06-14
Mango,Fruits,167.65,Government Market,National Average,All,2025-06-14
Mango,Fruits,193.87,Local Market,National Average,All,2025-06-13
Mango,Fruits,158.25,Wholesale Market,National Average,All,2025-06-13
Mango,Fruits,175.64,Government Market,National Average,All,2025-06-13
Mango,Fruits,189.54,Local Market,National Average,All,2025-06-12
Mango,Fruits,153.17,Wholesale Market,National Average,All,2025-06-12
Mango,Fruits,172.22,Government Market,National Average,All,2025-06-12
Mango,Fruits,188.87,Local Market,National Average,All,2025-06-11
Mango,Fruits,154.47,Wholesale Market,National Average,All,2025-06-11
Mango,Fruits,172.63,Government Market,National Average,All,2025-06-11
Mango,Fruits,193.79,Local Market,National Average,All,2025-06-10
Mango,Fruits,158.86,Wholesale Market,National Average,All,2025-06-10
Mango,Fruits,176.08,Government Market,National Average,All,2025-06-10
Mango,Fruits,187.19,Local Market,National Average,All,2025-06-09
Mango,Fruits,149.95,Wholesale Market,National Average,All,2025-06-09
Mango,Fruits,166.71,Government Market,National Average,All,2025-06-09
Mango,Fruits,191.46,Local Market,National Average,All,2025-06-08
Mango,Fruits,157.82,Wholesale Market,National Average,All,2025-06-08
Mango,Fruits,172.19,Government Market,National Average,All,2025-06-08
Mango,Fruits,198.37,Local Market,National Average,All,2025-06-07
Mango,Fruits,163.14,Wholesale Market,National Average,All,2025-06-07
Mango,Fruits,180.99,Government Market,National Average,All,2025-06-07
Mango,Fruits,210.45,Local Market,National Average,All,2025-06-06
Mango,Fruits,170.64,Wholesale Market,National Average,All,2025-06-06
Mango,Fruits,189.75,Government Market,National Average,All,2025-06-06
Mango,Fruits,208.18,Local Market,National Average,All,2025-06-05
Mango,Fruits,166.94,Wholesale Market,National Average,All,2025-06-05
Mango,Fruits,189.93,Government Market,National Average,All,2025-06-05
Mango,Fruits,211.81,Local Market,National Average,All,2025-06-04
Mango,Fruits,171.76,Wholesale Market,National Average,All,2025-06-04
Mango,Fruits,191.99,Government Market,National Average,All,2025-06-04
Mango,Fruits,219.64,Local Market,National Average,All,2025-06-03
Mango,Fruits,181.83,Wholesale Market,National Average,All,2025-06-03
Mango,Fruits,197.76,Government Market,National Average,All,2025-06-03
Mango,Fruits,222.38,Local Market,National Average,All,2025-06-02
Mango,Fruits,179.47,Wholesale Market,National Average,All,2025-06-02
Mango,Fruits,205.45,Government Market,National Average,All,2025-06-02
Mango,Fruits,226.65,Local Market,National Average,All,2025-06-01
Mango,Fruits,183.48,Wholesale Market,National Average,All,2025-06-01
Mango,Fruits,202.88,Government Market,National Average,All,2025-06-01
Mango,Fruits,231.93,Local Market,National Average,All,2025-05-31
Mango,Fruits,189.64,Wholesale Market,National Average,All,2025-05-31
Mango,Fruits,208.13,Government Market,National Average,All,2025-05-31
Mango,Fruits,230.39,Local Market,National Average,All,2025-05-30
Mango,Fruits,188.68,Wholesale Market,National Average,All,2025-05-30
Mango,Fruits,209.2,Government Market,National Average,All,2025-05-30
Mango,Fruits,231.25,Local Market,National Average,All,2025-05-29
Mango,Fruits,194.73,Wholesale Market,National Average,All,2025-05-29
Mango,Fruits,211.07,Government Market,National Average,All,2025-05-29
Mango,Fruits,243.09,Local Market,National Average,All,2025-05-28
Mango,Fruits,199.41,Wholesale Market,National Average,All,2025-05-28
Mango,Fruits,222.15,Government Market,National Average,All,2025-05-28
Mango,Fruits,237.13,Local Market,National Average,All,2025-05-27
Mango,Fruits,190.97,Wholesale Market,National Average,All,2025-05-27
Mango,Fruits,214.81,Government Market,National Average,All,2025-05-27
Mango,Fruits,234.16,Local Market,National Average,All,2025-05-26
Mango,Fruits,193.9,Wholesale Market,National Average,All,2025-05-26
Mango,Fruits,211.62,Government Market,National Average,All,2025-05-26
Mango,Fruits,238.09,Local Market,National Average,All,2025-05-25
Mango,Fruits,195.11,Wholesale Market,National Average,All,2025-05-25
Mango,Fruits,214.03,Government Market,National Average,All,2025-05-25
Mango,Fruits,236.48,Local Market,National Average,All,2025-05-24
Mango,Fruits,192.67,Wholesale Market,National Average,All,2025-05-24
Mango,Fruits,215.33,Government Market,National Average,All,2025-05-24
Mango,Fruits,232.49,Local Market,National Average,All,2025-05-23
Mango,Fruits,191.44,Wholesale Market,National Average,All,2025-05-23
Mango,Fruits,215.57,Government Market,National Average,All,2025-05-23
Mango,Fruits,225.74,Local Market,National Average,All,2025-05-22
Mango,Fruits,185.73,Wholesale Market,National Average,All,2025-05-22
Mango,Fruits,203.7,Government Market,National Average,All,2025-05-22
Mango,Fruits,223.39,Local Market,National Average,All,2025-05-21
Mango,Fruits,185.4,Wholesale Market,National Average,All,2025-05-21
Mango,Fruits,199.57,Government Market,National Average,All,2025-05-21
Mango,Fruits,218.93,Local Market,National Average,All,2025-05-20
Mango,Fruits,182.04,Wholesale Market,National Average,All,2025-05-20
Mango,Fruits,199.71,Government Market,National Average,All,2025-05-20
Mango,Fruits,209.73,Local Market,National Average,All,2025-05-19
Mango,Fruits,172.09,Wholesale Market,National Average,All,2025-05-19
Mango,Fruits,189.35,Government Market,National Average,All,2025-05-19
Mango,Fruits,213.99,Local Market,National Average,All,2025-05-18
Mango,Fruits,174.84,Wholesale Market,National Average,All,2025-05-18
Mango,Fruits,197.22,Government Market,National Average,All,2025-05-18
Mango,Fruits,209.76,Local Market,National Average,All,2025-05-17
Mango,Fruits,170.98,Wholesale Market,National Average,All,2025-05-17
Mango,Fruits,189.32,Government Market,National Average,All,2025-05-17
Mango,Fruits,210.3,Local Market,National Average,All,2025-05-16
Mango,Fruits,174.46,Wholesale Market,National Average,All,2025-05-16
Mango,Fruits,192.31,Government Market,National Average,All,2025-05-16
Mango,Fruits,209.57,Local Market,National Average,All,2025-05-15
Mango,Fruits,169.77,Wholesale Market,National Average,All,2025-05-15
Mango,Fruits,189.36,Government Market,National Average,All,2025-05-15
Mango,Fruits,198.68,Local Market,National Average,All,2025-05-14
Mango,Fruits,163.84,Wholesale Market,National Average,All,2025-05-14
Mango,Fruits,178.54,Government Market,National Average,All,2025-05-14
Mango,Fruits,207.89,Local Market,National Average,All,2025-05-13
Mango,Fruits,169.52,Wholesale Market,National Average,All,2025-05-13
Mango,Fruits,188.17,Government Market,National Average,All,2025-05-13
Mango,Fruits,204.44,Local Market,National Average,All,2025-05-12
Mango,Fruits,171.42,Wholesale Market,National Average,All,2025-05-12
Mango,Fruits,188.31,Government Market,National Average,All,2025-05-12
Mango,Fruits,209.63,Local Market,National Average,All,2025-05-11
Mango,Fruits,168.86,Wholesale Market,National Average,All,2025-05-11
Mango,Fruits,189.1,Government Market,National Average,All,2025-05-11
Mango,Fruits,206.57,Local Market,National Average,All,2025-05-10
Mango,Fruits,173.46,Wholesale Market,National Average,All,2025-05-10
Mango,Fruits,191.37,Government Market,National Average,All,2025-05-10
Mango,Fruits,212.4,Local Market,National Average,All,2025-05-09
Mango,Fruits,175.61,Wholesale Market,National Average,All,2025-05-09
Mango,Fruits,196.24,Government Market,National Average,All,2025-05-09
Mango,Fruits,210.75,Local Market,National Average,All,2025-05-08
Mango,Fruits,170.67,Wholesale Market,National Average,All,2025-05-08
Mango,Fruits,193.62,Government Market,National Average,All,2025-05-08
Mango,Fruits,224.68,Local Market,National Average,All,2025-05-07
Mango,Fruits,183.17,Wholesale Market,National Average,All,2025-05-07
Mango,Fruits,201.28,Government Market,National Average,All,2025-05-07
Mango,Fruits,225.15,Local Market,National Average,All,2025-05-06
Mango,Fruits,187.84,Wholesale Market,National Average,All,2025-05-06
Mango,Fruits,207.84,Government Market,National Average,All,2025-05-06
Mango,Fruits,229.06,Local Market,National Average,All,2025-05-05
Mango,Fruits,183.96,Wholesale Market,National Average,All,2025-05-05
Mango,Fruits,207.66,Government Market,National Average,All,2025-05-05
Alphonso Mango,Fruits,331.55,Local Market,National Average,All,2025-07-03
Alphonso Mango,Fruits,282.31,Wholesale Market,National Average,All,2025-07-03
Alphonso Mango,Fruits,312.27,Government Market,National Average,All,2025-07-03
Alphonso Mango,Fruits,338.56,Local Market,National Average,All,2025-07-02
Alphonso Mango,Fruits,274.74,Wholesale Market,National Average,All,2025-07-02
Alphonso Mango,Fruits,306.85,Government Market,National Average,All,2025-07-02
Alphonso Mango,Fruits,344.15,Local Market,National Average,All,2025-07-01
Alphonso Mango,Fruits,280.04,Wholesale Market,National Average,All,2025-07-01
Alphonso Mango,Fruits,312.83,Government Market,National Average,All,2025-07-01
Alphonso Mango,Fruits,351.59,Local Market,National Average,All,2025-06-30
Alphonso Mango,Fruits,285.15,Wholesale Market,National Average,All,2025-06-30
Alphonso Mango,Fruits,315.57,Government Market,National Average,All,2025-06-30
Alphonso Mango,Fruits,357.9,Local Market,National Average,All,2025-06-29
Alphonso Mango,Fruits,291.13,Wholesale Market,National Average,All,2025-06-29
Alphonso Mango,Fruits,326.83,Government Market,National Average,All,2025-06-29
Alphonso Mango,Fruits,351.09,Local Market,National Average,All,2025-06-28
Alphonso Mango,Fruits,290.53,Wholesale Market,National Average,All,2025-06-28
Alphonso Mango,Fruits,317.23,Government Market,National Average,All,2025-06-28
Alphonso Mango,Fruits,355.29,Local Market,National Average,All,2025-06-27
Alphonso Mango,Fruits,286.49,Wholesale Market,National Average,All,2025-06-27
Alphonso Mango,Fruits,320.94,Government Market,National Average,All,2025-06-27
Alphonso Mango,Fruits,347.49,Local Market,National Average,All,2025-06-26
Alphonso Mango,Fruits,288.56,Wholesale Market,National Average,All,2025-06-26
Alphonso Mango,Fruits,313.35,Government Market,National Average,All,2025-06-26
Alphonso Mango,Fruits,363.97,Local Market,National Average,All,2025-06-25
Alphonso Mango,Fruits,293.27,Wholesale Market,National Average,All,2025-06-25
Alphonso Mango,Fruits,334.24,Government Market,National Average,All,2025-06-25
Alphonso Mango,Fruits,354.5,Local Market,National Average,All,2025-06-24
Alphonso Mango,Fruits,289.57,Wholesale Market,National Average,All,2025-06-24
Alphonso Mango,Fruits,320.46,Government Market,National Average,All,2025-06-24
Alphonso Mango,Fruits,359.01,Local Market,National Average,All,2025-06-23
Alphonso Mango,Fruits,288.1,Wholesale Market,National Average,All,2025-06-23
Alphonso Mango,Fruits,314.69,Government Market,National Average,All,2025-06-23
Alphonso Mango,Fruits,350.94,Local Market,National Average,All,2025-06-22
Alphonso Mango,Fruits,286.27,Wholesale Market,National Average,All,2025-06-22
Alphonso Mango,Fruits,319.37,Government Market,National Average,All,2025-06-22
Alphonso Mango,Fruits,335.78,Local Market,National Average,All,2025-06-21
Alphonso Mango,Fruits,273.33,Wholesale Market,National Average,All,2025-06-21
Alphonso Mango,Fruits,304.48,Government Market,National Average,All,2025-06-21
Alphonso Mango,Fruits,319.24,Local Market,National Average,All,2025-06-20
Alphonso Mango,Fruits,262.85,Wholesale Market,National Average,All,2025-06-20
Alphonso Mango,Fruits,291.26,Government Market,National Average,All,2025-06-20
Alphonso Mango,Fruits,321.32,Local Market,National Average,All,2025-06-19
Alphonso Mango,Fruits,263.88,Wholesale Market,National Average,All,2025-06-19
Alphonso Mango,Fruits,290.35,Government Market,National Average,All,2025-06-19
Alphonso Mango,Fruits,315.4,Local Market,National Average,All,2025-06-18
Alphonso Mango,Fruits,264.11,Wholesale Market,National Average,All,2025-06-18
Alphonso Mango,Fruits,288.38,Government Market,National Average,All,2025-06-18
Alphonso Mango,Fruits,305.48,Local Market,National Average,All,2025-06-17
Alphonso Mango,Fruits,246.39,Wholesale Market,National Average,All,2025-06-17
Alphonso Mango,Fruits,279.29,Government Market,National Average,All,2025-06-17
Alphonso Mango,Fruits,299.12,Local Market,National Average,All,2025-06-16
Alphonso Mango,Fruits,245.28,Wholesale Market,National Average,All,2025-06-16
Alphonso Mango,Fruits,268.97,Government Market,National Average,All,2025-06-16
Alphonso Mango,Fruits,283.66,Local Market,National Average,All,2025-06-15
Alphonso Mango,Fruits,233.66,Wholesale Market,National Average,All,2025-06-15
Alphonso Mango,Fruits,257.51,Government Market,National Average,All,2025-06-15
Alphonso Mango,Fruits,282.82,Local Market,National Average,All,2025-06-14
Alphonso Mango,Fruits,231.39,Wholesale Market,National Average,All,2025-06-14
Alphonso Mango,Fruits,258.91,Government Market,National Average,All,2025-06-14
Alphonso Mango,Fruits,290.2,Local Market,National Average,All,2025-06-13
Alphonso Mango,Fruits,236.3,Wholesale Market,National Average,All,2025-06-13
Alphonso Mango,Fruits,265.06,Government Market,National Average,All,2025-06-13
Alphonso Mango,Fruits,272.63,Local Market,National Average,All,2025-06-12
Alphonso Mango,Fruits,228.42,Wholesale Market,National Average,All,2025-06-12
Alphonso Mango,Fruits,253.93,Government Market,National Average,All,2025-06-12
Alphonso Mango,Fruits,279.97,Local Market,National Average,All,2025-06-11
Alphonso Mango,Fruits,226.06,Wholesale Market,National Average,All,2025-06-11
Alphonso Mango,Fruits,252.19,Government Market,National Average,All,2025-06-11
Alphonso Mango,Fruits,275.64,Local Market,National Average,All,2025-06-10
Alphonso Mango,Fruits,228.48,Wholesale Market,National Average,All,2025-06-10
Alphonso Mango,Fruits,247.0,Government Market,National Average,All,2025-06-10
Alphonso Mango,Fruits,270.32,Local Market,National Average,All,2025-06-09
Alphonso Mango,Fruits,221.58,Wholesale Market,National Average,All,2025-06-09
Alphonso Mango,Fruits,249.89,Government Market,National Average,All,2025-06-09
Alphonso Mango,Fruits,280.58,Local Market,National Average,All,2025-06-08
Alphonso Mango,Fruits,231.71,Wholesale Market,National Average,All,2025-06-08
Alphonso Mango,Fruits,256.61,Government Market,National Average,All,2025-06-08
Alphonso Mango,Fruits,283.78,Local Market,National Average,All,2025-06-07
Alphonso Mango,Fruits,235.32,Wholesale Market,National Average,All,2025-06-07
Alphonso Mango,Fruits,263.64,Government Market,National Average,All,2025-06-07
Alphonso Mango,Fruits,297.93,Local Market,National Average,All,2025-06-06
Alphonso Mango,Fruits,241.32,Wholesale Market,National Average,All,2025-06-06
